title,label
본사 독점 풀고 재료 매입원가 절감 가맹점 수익성 쑥’ 서울형 소셜프,0
대량해고가 불러온 사회적 재난’ 생생히 기록 책과 삶,0
시니어의 반란②꿈을 꾸기에 너무 늦은 나이 No,0
11번가 십일절에 미세먼지 관련 상품 최대 53 할인,0
인앤아웃 버거 22일 팝업스토어 한정 판매,1
맥도날드메뉴 단돈 4900’원에 햄버거세트맥올데이’12월 할인 버거킹,0
기프티콘 거래 플랫폼 팔라고 거래 인기 1위는 스타벅스,1
소비자 이기주의에서 벗어나야Ⅲ,0
해커스 공인중개사 초시생 위한 스타트 패키지 교재 6종 무료 배포,0
버거킹 올해 마지막 이벤트 진행,0
한국소비자원 패스트푸드점 소비자 만족도 1위는 KFC,1
LG 서브원 사모펀드 품으로어피너티와 매각 계약,-1
버거킹 수험생 킹대박’ 와퍼주니어 특별할인,1
전 강좌 무제한 수강 및 업계 최초 월 9900원”,0
IPO 마니커에프앤지 간편식 시장 성장 수혜,0
식품 단신아워홈 연화식 양념육 B2B제품 4종 출시 外,1
외식업계 소확행 열풍 속 맛과 영양 잡은 밸런스 푸드’ 인기,1
버거킹 1촌 기업·유관기관 워크숍에서 감사장 수상,1
키오스크 매장 열풍 사회적 약자 배려는 없네,1
키오스크 매장 열풍 사회적 약자 배려는 없네,1
남익우 대표 하락세 롯데지알에스 해법 찾을까,-1
빵빵한 할인 덕에 주머니 텅텅 빈 10·20대가 쓰기 좋은 혜자甲 체크카드 5,0
통신사 멤버십 혜택 6월에는 어디서 쓸까,0
카드뉴스 그걸 왜 사람이 먹어” 반려견용 와퍼 직접 먹어보는 사람들,0
버거킹 거짓 해명 논란식약처 햄버거 이물 조사 착수,-1
버거킹 신메뉴 와사비크랩버거’ 출시,1
정형석의 나우앤덴 비욘드미트 한달만에 주가 4배대체육류 뭐길래,0
식품산업 취업 희망자들 여기 모여라  서울 푸드 잡페어 2019’ 24일까지,0
키오스크 매장 열풍장애인 배려는 없다,1
버거킹 세계 3대 식재료 트러플 오일 활용한 프리미엄 버거 선보여,1
외식·식품·편의점 가격 줄인상,0
11번가 5월 십일절 10만여개 상품 준비매시간 타임딜’ 최대 78 할인,0
버거킹 수능 수험생 응원 와퍼 주니어등 3종 할인,0
김영철 사딸라’에 이순재 휘바휘바’시니어 광고모델 뜬다,0
KT 다음달 5G 상용화 앞두고 5Good 혜택 이벤트,0
구관이 명관식품업계 단종 제품 재출시 봇물,1
패스트푸드점 소비자 만족도 1위는 KFC맥도날드·버거킹·롯데리아 순,1
버거킹 오늘10일부터 불고기와퍼·와퍼 주니어 단돈 1900원,0
한국 버거킹 일본 버거킹 한입에 삼켰다,0
버거킹 오늘10일부터 불고기와퍼·와퍼 주니어 단돈 1900원,0
한국 버거킹 일본 버거킹 한입에 삼켰다,0
올 최고 광고대행사는 위든케네디 에드에이지 선정 나이키 인종차별 ,1
돌아온 대확행햄버거 업계 빅 사이즈 제품 열전,0
치열해지는 대체육 시장네슬레도 뛰어들었다,-1
냉면 먹고 커피 한잔 2만원·햄버거와 샌드위치 1만원사나운 외식물가,0
오늘의 간추린 뉴스 2018 7 18,0
버거킹 수험생 위한 와퍼주니어 2종 할인행사 추가 실시,0
빵·고추장·된장값까지식품물가 쉼 없이 오르고 있다,0
종전선언 이후 가장 먼저 北 진출할 산업은,1
규제·불황에 휩싸인 프랜차이즈 신풍경개인간 양도·양수 거래 활발,0
프랜차이즈 단신 버거킹·bhc치킨·맥도날드 外,0
버거킹 와사비와 대게의 만남 이런 버거는 처음이지”,0
데스크 칼럼 한국에선 맥도날드의 추억 잊히고 버거킹만 경험하게 되려나,0
버거킹·맥도날드 잇달아 핵심상권서 폐점,-1
인터파크 건강한 독서 문화 만들기 위한 BOOK급 감성 프로젝트 전개,0
가성비 갑 맘스터치 강남역 상륙···서울 지역 100호점 돌파,1
맥도날드 햄버거 가격 올린다패스트푸드 잇단 가격 인상,0
살 안 찌고 싶으면 버거킹은 멀리 헬스클럽은 가까운 곳에 살아야,0
버거킹 특성화고 인력채용 공로 인정받아 서울시교육청 감사장 수상,1
KT 더 새로워진 4월 멤버십 혜택을 만나보세요,0
배달의민족 2월 음식·음료 앱 월실사용자 1위,1
얼려먹는 야쿠르트·탱탱 비빔쫄면소리없이 입맛 홀리다,0
버거킹 와퍼주니어 2종 1900원에 판매,0
미 2사단 1여단 평택 기지 떠났다가 안 돌아올 수도,0
밀크쉐이크가 요즘 영국에서 최고의 시위 도구로 떠오른 사연,1
이베이코리아 설 맞이 e쿠폰 기획전 진행,0
정말 믿으셨나요”만우절 이색 마케팅 눈길’,0
에어팟 완판까지 58초 11번가 3월 십일절 일 거래액 650억역대 2번째,0
햇반·맥도날드 버거 이어 파리바게뜨 빵·고추장까지가격인상 폭탄종합,0
햇반·맥도날드 버거 이어 파리바게뜨 빵·고추장까지가격인상 폭탄종합,0
KT 가정의 달’ 고객 혜택 쏟아냈다치킨5000원할인쿠폰·케익제공·에버,0
햄버거·어묵·고추장도 오른다설 물가 초비상,0
人사이트디지털 사이니지로 해외 갑니다 정동관 사운드그래프 대표,0
이번엔 젓가락 햄버거’ 논란,-1
수제 힐링 카페 메르시 김진희 대표 아파봤기에 그만큼 건강한 음식 건네,0
버거킹 더블킹 울트라해쉬 재출시,1
식당부터 호텔까지 알아두면 절약,0
KFC 비롯 외식 업계 치즈맛 VS 매운맛 신제품 선보여,1
메가스터디에서 2019 6월 모의고사 등급컷 채점하고 노트북을 현재 실시간 등,0
버거킹 업계 최장 길이 21치즈스틱 출시,1
손님 강아지에 햄버거 무료 제공 약속한 햄버거 가게사연은,0
Cybersecurity Expert Expresses Concern Over the Extent of Google’s Reac,0
아프리카돼지열병 공포에 식물성고기 주목,1
LG MRO 사업 서브원’ 사모펀드 운용사에 경영권 매각,-1
1등의 품격 4년 만에 매장수 3배↑나만의 레시피 열풍 올라탄 써브웨이,1
버거킹 오늘2일부터 황금연휴 내내 와퍼 단돈 3천원,0
현장 용산기지 금단의 땅에서 벚꽃 물든 역사의 산실’로,0
KT 고객 대상 오굿 혜택 신설,0
패스트푸드점 맛·메뉴 만족도 높아KFC·맥도날드·버거킹 순,0
버거킹 서울 약수역에 300호점 개점,0
버거킹 프리미엄 와퍼 3종 할인 판매 이벤트,0
버거킹 뉴올리언스 치킨버거 2종 할인 이벤트,0
11번가 3월 십일절 대박 650억원 거래 역대 두 번째 실적,1
봉사로 피운 꽃 꽁꽁 얼었던 민심 녹인다,1
더벨NH증권 우투부터 이어진 명맥조직력 강점,0
잡인사이드 비케이알 공채 속보 채용,0
위메프 읶메뜨특가 행사 타임딜과 다양한 이벤트 진행,0
콩고기에서 배양육으로세포농업시대 성큼’,0
맥도날드에서 시작된 패스트푸드 업계 악몽시장 침체에 실적 하락까지,-1
콩고기에서 배양육으로세포농업시대 성큼’,0
맥도날드에서 시작된 패스트푸드 업계 악몽시장 침체에 실적 하락까지,-1
배달앱 반값 공세에 자영업자 울고소식불통 치킨은 눅눅,0
한식당도 이제 전문화로 가야 합니다,0
라이더들이 주인공입니다,0
Opinion 오로라를 찾아 떠난 여행 핀란드 Saariselkä 여행,0
햄버거원료 생산 올해 두 배로 늘린다,0
여름방학 시즌 KT 멤버십 혜택 알뜰히 사용하는 노하우,0
불황과열경쟁 외식 프랜차이즈 신규 출점 대신 기존 가게 양도·양수 택,0
올해도 먹거리 가격 쭉쭉 오른다즉석밥부터 아이스크림·커피 가격 도미노 ,0
버거킹 오리지널 아메리칸 수제 치즈버거의 풍미 살린 빅더블버거’와 ,0
에스앤아이 코퍼레이션 어피너티에쿼티파트너스에 서브원MRO 경영권 매각,-1
버거킹 프리미엄 와퍼 3종 일주일 간 3900원 판매,0
유머 흥미위주 가짜뉴스 어떻게 만들어질까,0
이베이코리아 설 맞이 e쿠폰 프로모션 진행,0
미처 준비못한 설 선물 G마켓으로 오늘 당일배송 20 할인 슈퍼프라이데,0
버거킹 와퍼 단돈 2500원 9월 3일까지,0
마켓인사이트 협업·내실·글로벌로 외식업체 보유한 PEF들 매각가치 더 ,-1
설민석의 응원 수공했어 오늘도”단꿈교육 국가직 응시료 환급 이벤트 실,0
버거킹 송로버섯 활용 트러플 콰트로 머쉬룸 버거 출시,1
아오리라멘 前점주 승리 명성 유지 어겨본사 의무 없어,0
오너리스크’에 여전히 취약한 호식이방지법’,-1
아오리라멘’ 점주들 승리 상대로 소송 제기,-1
단독승리로 이미지 타격 매출 폭락아오리라멘 前점주들 소송 제기,-1
승리도 책임져야” 아오리라멘 점주들 15억원 대 소송,-1
공산주의자 문재인 몰아내야국대떡볶이로 본 오너리스크,-1
아오리라멘 점주들 승리 상대 소송매출하락,-1
승리 의혹에 6700만원 월매출 반 토막” 아오리라멘’ 前 점주들 억대 소,0
국대떡볶이 대표의 사상의 자유 가맹점주는 어떡하죠,0
10일간만” 라멘을 5000원으로 먹을 수 있는 이벤트 진행 중인 아오리라멘,0
명동서 자취 감춘 YG 식당삼거리푸줏간 속한 YG리퍼블릭 폐점,-1
종합IS 또 경찰조사 승리 버닝썬→원정도박 9개월 타임라인,0
김정은 화형식 조원진 대표 집시법 위반 혐의로 기소,-1
뉴스줌인 아오리라멘 점주들 승리 상대로 15억원 대 소송매출 하락 책,-1
승리에 15억 손배소 건 아오리라멘 점주들 박상민·수지도 억대 소송 휘말려,-1
승리’ 이름값에 가맹비 더 낸 아오리라멘 점주들오너리스크 주장 타당,-1
승리 라멘 아오리라멘 가맹점주들 본사 상대 소송,-1
아오리라멘’ 점주들 승리 상대로도 소송매출 하락 책임져라,-1
승리 승츠비 만들어준 아오리라멘 점주들 본사에 손해배상 소송,-1
아오리라멘 점주들 승리 오너 리스크 적용 받을까 변호인 개정 가맹사,-1
버닝썬 여파에 일본불매까지 아오리라멘 결국 가격인하,-1
승리는 잊어주세요 아오리라멘 개인 투자자들에게 100 인수,0
버닝썬發 승리 오너리스크 책임론아오리라멘 점주들 15억대 소송,-1
매출 반토막 승리도 책임져 아오리라멘 점주들 15억원 규모 소송,-1
승리 손절 기념해 반값 세일하는 아오리라멘,0
시선집중 아오리라멘 점주 버닝썬 논란 이후 매출 80 하락 승리가 배상,-1
아오리라멘 점주들 승리 때문에 폐업 억대 소송,-1
승리 라멘집 아오리라멘’ 점주들 버닝썬 사태에 뿔났다’본사 상대로,0
아오리라멘 점주들 승리 상대로 소송 버닝썬 사태 후 매출 급락,-1
아오리라멘 점주들 승리 상대로도 소송 매출하락 책임져야,-1
아오리라멘 점주들 들고 일어났다 승리 버닝썬 사태 때문 6700만원 월매출,0
아오리라멘 승리 지분 털었다개인투자자 100 인수,0
아오리라멘 승리 지분 전량 소각·친인척 매장도 정리했다,0
아오리라멘 승리·유리홀딩스 지분 전량 매각새 출발,-1
아오리라멘 승리 때문 점주들 본사 상대 소송,-1
아오리라멘 前점주들 억대 손배소 제기 승리 소송도 고려 중 공식입장,-1
아오리라멘이 승리와 유리홀딩스 지분을 매각하고 새 출발한다,-1
아오리라멘 승리 상대로 집단 소송 버닝썬 사태 이후 매출 반토막”,-1
아오리라멘 前 점주들 본사 상대 소송승리 버닝썬 의혹 매출 하락,-1
아오리라멘 점주들 판매량 급감 분통’승리 어쩌나,-1
YG 새 대표 선임 아오리라멘’도 새 출발···30일까지 반값,0
가맹점 본사점주 쌍방 리스크 피하려면,-1
승리 단절 새출발 반값 이벤트 진행하는 아오리라멘,0
승리 낙인 아오리라멘 개인투자자 인수로 새출발,0
승리 지운 아오리라멘 주인 바꿔 7월 새출발 순항할까,1
아오리라멘 점주들 승리 상대로 소송네티즌 후쿠시마산 재료쓴건 괜찮고 ,-1
아오리라멘 15곳 점주 26명승리 상대로도 15억 배상 소송,-1
아오리라멘 승리 지분 소각→친인척 운영 6곳 폐점,-1
연합뉴스 이 시각 헤드라인  0800,0
아오리에프앤비 승리 오너리스크 이후 새출발,-1
프랜차이즈 가맹점 본사·대표 도덕적 일탈’에 칼 빼들다,-1
아오리라멘 점주들 호소승리·버닝썬과 관련無 선긋기,-1
아오리라멘 승리유리홀딩스와 관계 정리한다가맹점주 보호 나설 것,0
승리 가맹점주 소송 승리 때문에 매출↓ 약 2억 내놔”,-1
아오리라멘이 가맹점주 걱정하며 올린 인스타그램 공지 전문,0
승리 창업 아오리라멘 가맹점 내부 대책 회의 돌입,0
승리에 직격탄 맞은 아오리라멘 매장 안내문에 대놓고,-1
오늘의 뉴스 톱5 박유천 성폭행 입건 때 경찰관 접대 의혹 外,0
경영능력 상관없이 오너리스크 오른 기업들한국콜마 불매운동 일파만파,-1
아오리라멘 반값 이벤트 소식에도 반응은 냉담 원산지가 더 문제,-1
종합 뉴스공장 변호사 자처 신유진 아오리라멘 점주호날두 노쇼 입증은,0
59초뉴스 승리와 관계 없어요 선긋기 나선 아오리라멘 가맹점주,0
가맹점주 어쩌나 승리 아오리라멘 불매 확산,-1
승리 라멘 사장님들 오너 리스크 배상은 쉽지 않을듯,-1
승리 라멘집 아오리라멘 승리 이름값으로 큰돈 벌었는데 버닝썬 터지자 한,0
승리 직격탄 아오리라멘이젠 남남,-1
아오리라멘 승리·유리홀딩스와 선 긋기 돌입,0
승리와 무관하다 꼬리자르기 나선 아오리 라멘 점주들,0
승리 라멘집 아오리라멘 가맹점들 우리와 관계없다 선 긋기,0
현장 피해 보상한다더니승리 라멘집 가맹점주 한숨’,-1
버닝썬 사태에 승리 라멘집’ 아오리 라멘 직격탄점주들 피해 호소,-1
아오리라멘 불매운동에 와글와글계산대에서 당당했던 승리의 모습 시선올,-1
반값 이벤트 하는 승리 라멘집 가보니···,0
단독 4명 중 3명 발길 돌렸다아오리라멘 가맹점주 무슨 죄,0
아오리라멘 승리유리홀딩스와 관계 정리지인 가맹점 폐업공식입장,-1
아오리라멘 승리·유리홀딩스와 관계 정리전문 경영인 영입,0
아오리라멘 승리와 관계 정리 후 점주 보호방안 마련할 것”,0
아오리라멘 승리·유리홀딩스와 관계 정리,0
아오리라멘 가맹점들 선긋기 나섰다 승리와 관련 無,0
승리 버닝썬 게이트 아오리 라멘집에 불똥손님 발길 뚝,-1
